Year;st;State; y90 ; y95 ; y99 ; y995 ; y999 ; y9999 
1922;17;Kansas; 15.194 ; 32.010 ; 61.918 ; 82.080 ; 185.555 ; 554.524 
1922;18;Kentucky; 14.367 ; 22.573 ; 59.514 ; 84.021 ; 226.934 ; 694.138 
1922;19;Louisiana; 14.750 ; 33.230 ; 69.513 ; 92.682 ; 248.493 ; 861.109 
1922;20;Maine; 21.297 ; 36.830 ; 77.853 ; 116.644 ; 320.107 ; 1.034.337 
1922;21;Maryland; 34.241 ; 51.738 ; 120.703 ; 191.619 ; 499.737 ; 1.479.174 
1922;22;Massachusetts; 34.490 ; 50.183 ; 134.546 ; 227.589 ; 657.592 ; 2.298.378 
1922;23;Michigan; 27.936 ; 40.449 ; 81.715 ; 125.235 ; 376.409 ; 1.407.330 
1922;24;Minnesota; 19.936 ; 36.248 ; 72.446 ; 110.616 ; 309.098 ; 1.132.907 
1922;25;Mississippi; 13.766 ; 14.584 ; 44.321 ; 59.741 ; 136.398 ; 497.846 
1922;26;Missouri; 18.920 ; 34.195 ; 76.587 ; 120.322 ; 340.111 ; 1.018.793 
1922;27;Montana; 24.153 ; 34.833 ; 61.167 ; 73.844 ; 147.332 ; 483.798 
1922;28;Nebraska; 19.823 ; 35.663 ; 67.758 ; 94.671 ; 214.436 ; 614.100 
1922;29;Nevada; 33.319 ; 44.275 ; 73.504 ; 91.507 ; 150.598 ; 459.327 
1922;30;New Hampshire; 25.761 ; 38.010 ; 80.413 ; 121.248 ; 304.164 ; 1.169.065 
1922;31;New Jersey; 38.482 ; 55.912 ; 123.723 ; 192.664 ; 516.742 ; 1.670.632 
1922;32;New Mexico; 14.236 ; 27.257 ; 55.385 ; 68.371 ; 120.673 ; 486.538 
1922;33;New York; 36.761 ; 55.180 ; 162.217 ; 280.619 ; 816.991 ; 2.964.022 
1922;34;North Carolina; 14.461 ; 21.455 ; 52.742 ; 72.383 ; 187.852 ; 729.240 
1922;35;North Dakota; 14.507 ; 26.071 ; 51.037 ; 65.318 ; 117.467 ; 295.337 
1922;36;Ohio; 25.372 ; 39.024 ; 86.551 ; 133.476 ; 379.524 ; 1.223.404 
1922;37;Oklahoma; 14.653 ; 30.793 ; 67.060 ; 105.062 ; 245.751 ; 806.170 
1922;38;Oregon; 26.555 ; 37.762 ; 73.950 ; 110.185 ; 284.170 ; 1.085.043 
1922;39;Pennsylvania; 30.929 ; 44.450 ; 104.367 ; 172.039 ; 524.540 ; 1.791.920 
1922;40;Rhode Island; 32.365 ; 45.908 ; 124.812 ; 212.283 ; 660.000 ; 2.132.516 
1922;41;South Carolina; 13.832 ; 14.687 ; 45.560 ; 60.134 ; 135.832 ; 442.418 
1922;42;South Dakota; 14.608 ; 25.909 ; 53.480 ; 67.159 ; 120.645 ; 356.196 
1922;43;Tennessee; 14.210 ; 23.603 ; 58.669 ; 83.850 ; 236.094 ; 696.048 
1922;44;Texas; 14.761 ; 34.043 ; 67.395 ; 86.913 ; 211.751 ; 786.374 
1922;45;Utah; 25.410 ; 35.448 ; 68.499 ; 93.150 ; 223.511 ; 733.879 
1922;46;Vermont; 18.015 ; 34.344 ; 73.207 ; 105.864 ; 279.428 ; 1.052.945 
1922;47;Virginia; 14.574 ; 29.255 ; 63.364 ; 87.861 ; 227.765 ; 710.209 
1922;48;Washington; 30.344 ; 41.614 ; 73.226 ; 93.085 ; 218.018 ; 647.080 
1922;49;West Virginia; 20.228 ; 35.238 ; 71.359 ; 103.290 ; 282.146 ; 962.801 
1922;50;Wisconsin; 21.208 ; 33.601 ; 73.575 ; 106.473 ; 283.906 ; 973.483 
1922;51;Wyoming; 31.446 ; 41.342 ; 73.732 ; 102.269 ; 233.200 ; 568.040 
1923;0;United States; 37.305 ; 51.227 ; 112.615 ; 180.789 ; 514.766 ; 1.721.378 
1923;1;Alabama; 13.951 ; 17.642 ; 53.051 ; 70.908 ; 185.055 ; 611.496 
1923;3;Arizona; 26.639 ; 40.145 ; 67.730 ; 85.131 ; 174.728 ; 599.600 
1923;4;Arkansas; 14.143 ; 14.561 ; 55.210 ; 68.666 ; 170.704 ; 599.061 
1923;5;California; 42.008 ; 57.650 ; 138.399 ; 218.701 ; 532.906 ; 1.486.737 
1923;6;Colorado; 29.321 ; 41.943 ; 73.367 ; 111.995 ; 295.242 ; 1.064.948 
1923;7;Connecticut; 38.107 ; 52.136 ; 123.761 ; 209.240 ; 579.161 ; 1.716.513 
1923;8;Delaware; 31.744 ; 42.587 ; 93.838 ; 167.718 ; 515.812 ; 1.551.877 
1923;9;District of Columbia; 73.971 ; 101.011 ; 188.594 ; 258.564 ; 703.455 ; 1.973.404 
1923;10;Florida; 14.573 ; 35.341 ; 67.868 ; 108.551 ; 303.360 ; 1.048.195 
1923;11;Georgia; 13.916 ; 24.922 ; 57.918 ; 72.653 ; 206.432 ; 644.476 
1923;13;Idaho; 23.172 ; 35.111 ; 60.120 ; 70.396 ; 117.023 ; 341.402 
1923;14;Illinois; 39.381 ; 54.840 ; 126.769 ; 196.230 ; 524.706 ; 1.699.209 
1923;15;Indiana; 23.940 ; 38.591 ; 68.388 ; 99.944 ; 263.142 ; 851.462 
1923;16;Iowa; 21.045 ; 37.199 ; 65.730 ; 86.627 ; 205.175 ; 596.563 
1923;17;Kansas; 16.211 ; 32.869 ; 58.723 ; 70.741 ; 167.955 ; 480.873 
1923;18;Kentucky; 14.117 ; 25.799 ; 60.815 ; 88.092 ; 230.158 ; 721.534 
1923;19;Louisiana; 14.477 ; 34.047 ; 68.354 ; 93.196 ; 263.913 ; 774.766 
1923;20;Maine; 24.789 ; 39.766 ; 77.878 ; 118.424 ; 318.443 ; 996.020 
1923;21;Maryland; 31.617 ; 48.925 ; 119.481 ; 198.845 ; 513.350 ; 1.424.546 
1923;22;Massachusetts; 40.570 ; 58.629 ; 136.622 ; 231.659 ; 632.945 ; 2.021.118 
1923;23;Michigan; 34.286 ; 46.131 ; 87.156 ; 139.553 ; 411.510 ; 1.371.912 
1923;24;Minnesota; 20.038 ; 37.617 ; 70.653 ; 106.258 ; 303.904 ; 1.097.258 
1923;25;Mississippi; 13.655 ; 14.373 ; 45.900 ; 60.988 ; 140.369 ; 531.463 
1923;26;Missouri; 21.826 ; 38.559 ; 78.812 ; 125.241 ; 351.380 ; 1.095.084 
1923;27;Montana; 27.982 ; 39.215 ; 62.555 ; 72.834 ; 156.106 ; 410.423 
1923;28;Nebraska; 20.826 ; 37.613 ; 70.249 ; 90.893 ; 211.812 ; 622.471 
1923;29;Nevada; 36.893 ; 49.031 ; 71.907 ; 90.749 ; 173.845 ; 591.214 
1923;30;New Hampshire; 31.849 ; 43.944 ; 83.382 ; 126.327 ; 334.351 ; 1.191.670 
1923;31;New Jersey; 39.177 ; 55.669 ; 128.021 ; 199.993 ; 510.886 ; 1.653.469 
1923;32;New Mexico; 14.150 ; 29.973 ; 57.205 ; 69.200 ; 120.596 ; 537.634 
1923;33;New York; 41.471 ; 57.456 ; 164.057 ; 274.706 ; 775.118 ; 2.756.474 
1923;34;North Carolina; 14.398 ; 25.786 ; 57.564 ; 72.640 ; 213.369 ; 769.706 
1923;35;North Dakota; 14.212 ; 25.114 ; 50.257 ; 65.056 ; 107.477 ; 275.994 
1923;36;Ohio; 32.284 ; 44.596 ; 89.842 ; 142.112 ; 394.624 ; 1.187.708 
1923;37;Oklahoma; 14.365 ; 32.090 ; 67.001 ; 98.799 ; 224.445 ; 607.373 
1923;38;Oregon; 30.550 ; 42.092 ; 76.864 ; 113.869 ; 286.599 ; 898.377 
1923;39;Pennsylvania; 35.570 ; 48.323 ; 111.482 ; 183.774 ; 533.735 ; 1.847.807 
1923;40;Rhode Island; 38.228 ; 53.814 ; 125.534 ; 215.278 ; 620.951 ; 2.084.989 
1923;41;South Carolina; 13.903 ; 14.498 ; 49.182 ; 66.422 ; 158.642 ; 527.736 
1923;42;South Dakota; 14.370 ; 25.621 ; 50.822 ; 63.147 ; 122.022 ; 315.043 
1923;43;Tennessee; 14.176 ; 29.074 ; 66.216 ; 88.009 ; 250.070 ; 699.403 
1923;44;Texas; 14.573 ; 36.912 ; 69.036 ; 90.315 ; 231.472 ; 767.768 
1923;45;Utah; 29.153 ; 41.755 ; 70.327 ; 97.758 ; 234.813 ; 605.016 
1923;46;Vermont; 24.132 ; 39.637 ; 79.991 ; 115.586 ; 299.278 ; 1.029.378 
1923;47;Virginia; 14.450 ; 33.365 ; 68.499 ; 89.954 ; 231.914 ; 685.906 
1923;48;Washington; 33.979 ; 45.863 ; 71.340 ; 93.287 ; 244.457 ; 714.807 
1923;49;West Virginia; 29.399 ; 42.688 ; 71.695 ; 107.238 ; 292.539 ; 992.678 
1923;50;Wisconsin; 29.290 ; 43.788 ; 75.655 ; 114.137 ; 293.524 ; 977.522 
1923;51;Wyoming; 36.259 ; 47.156 ; 70.659 ; 95.387 ; 229.037 ; 569.147 
1924;0;United States; 38.789 ; 52.382 ; 120.755 ; 195.452 ; 568.873 ; 2.009.351 
1924;1;Alabama; 13.838 ; 14.541 ; 56.855 ; 73.681 ; 201.311 ; 695.090 
1924;3;Arizona; 23.609 ; 40.001 ; 70.033 ; 93.054 ; 198.209 ; 540.768 
1924;4;Arkansas; 14.088 ; 14.522 ; 53.787 ; 68.892 ; 168.946 ; 514.372 
1924;5;California; 41.348 ; 55.434 ; 139.745 ; 222.390 ; 569.587 ; 1.675.393 
1924;6;Colorado; 27.638 ; 41.401 ; 77.871 ; 121.625 ; 342.094 ; 1.201.827 
1924;7;Connecticut; 36.927 ; 51.515 ; 134.793 ; 233.808 ; 673.388 ; 1.992.020 
1924;8;Delaware; 31.009 ; 44.095 ; 105.682 ; 182.772 ; 704.421 ; 2.413.785 
1924;9;District of Columbia; 48.998 ; 66.273 ; 173.123 ; 285.160 ; 720.152 ; 2.087.273 
1924;10;Florida; 24.556 ; 44.265 ; 107.394 ; 188.136 ; 494.447 ; 1.473.579 
1924;11;Georgia; 13.653 ; 20.466 ; 60.311 ; 76.315 ; 215.995 ; 657.646 
1924;13;Idaho; 17.805 ; 34.382 ; 62.624 ; 74.096 ; 134.954 ; 381.487 
1924;14;Illinois; 40.999 ; 57.511 ; 134.527 ; 216.196 ; 590.756 ; 1.996.943 
1924;15;Indiana; 17.430 ; 37.173 ; 69.288 ; 105.111 ; 273.684 ; 913.701 
1924;16;Iowa; 14.544 ; 32.316 ; 63.655 ; 87.656 ; 211.393 ; 696.495 
1924;17;Kansas; 14.776 ; 27.916 ; 55.644 ; 82.916 ; 188.861 ; 572.762 
1924;18;Kentucky; 14.221 ; 26.267 ; 65.140 ; 92.050 ; 248.130 ; 844.972 
1924;19;Louisiana; 14.430 ; 33.419 ; 72.682 ; 103.896 ; 276.480 ; 865.892 
1924;20;Maine; 19.301 ; 39.949 ; 81.383 ; 126.644 ; 353.174 ; 1.122.782 
1924;21;Maryland; 40.676 ; 56.718 ; 126.261 ; 204.324 ; 567.698 ; 1.938.731 
1924;22;Massachusetts; 36.891 ; 49.386 ; 144.253 ; 244.031 ; 707.890 ; 2.271.296 
1924;23;Michigan; 32.127 ; 46.744 ; 91.245 ; 149.452 ; 466.382 ; 1.662.564 
1924;24;Minnesota; 19.355 ; 38.995 ; 70.621 ; 102.649 ; 334.166 ; 1.224.440 
1924;25;Mississippi; 13.541 ; 14.307 ; 45.815 ; 61.441 ; 139.231 ; 473.657 
1924;26;Missouri; 21.783 ; 39.820 ; 84.200 ; 134.472 ; 377.160 ; 1.194.396 
1924;27;Montana; 29.523 ; 41.389 ; 65.779 ; 75.986 ; 184.751 ; 603.667 
1924;28;Nebraska; 18.667 ; 37.881 ; 70.460 ; 97.937 ; 227.264 ; 641.770 
1924;29;Nevada; 38.617 ; 51.572 ; 79.041 ; 98.940 ; 185.884 ; 900.758 
1924;30;New Hampshire; 26.149 ; 42.608 ; 86.894 ; 131.915 ; 352.871 ; 1.112.060 
1924;31;New Jersey; 41.835 ; 59.301 ; 141.477 ; 221.996 ; 581.034 ; 1.924.406 
1924;32;New Mexico; 13.990 ; 26.942 ; 58.564 ; 71.803 ; 138.170 ; 465.313 
1924;33;New York; 44.261 ; 62.746 ; 184.178 ; 317.202 ; 930.785 ; 3.458.327 
1924;34;North Carolina; 14.283 ; 22.662 ; 58.992 ; 74.770 ; 210.550 ; 815.777 
1924;35;North Dakota; 14.305 ; 27.314 ; 55.313 ; 68.123 ; 125.830 ; 330.499 
1924;36;Ohio; 28.215 ; 44.715 ; 94.853 ; 152.809 ; 427.829 ; 1.369.997 
1924;37;Oklahoma; 14.160 ; 29.639 ; 64.758 ; 89.895 ; 245.617 ; 765.569 
1924;38;Oregon; 29.072 ; 43.266 ; 82.926 ; 123.473 ; 298.627 ; 880.408 
1924;39;Pennsylvania; 36.098 ; 49.867 ; 116.891 ; 196.081 ; 580.527 ; 2.039.912 
1924;40;Rhode Island; 36.758 ; 52.855 ; 128.603 ; 225.846 ; 670.608 ; 2.540.261 
1924;41;South Carolina; 13.701 ; 14.437 ; 48.357 ; 65.059 ; 145.015 ; 458.460 
1924;42;South Dakota; 14.539 ; 33.112 ; 56.068 ; 68.373 ; 134.770 ; 338.639 
1924;43;Tennessee; 14.069 ; 26.862 ; 65.771 ; 92.196 ; 255.889 ; 754.162 
1924;44;Texas; 14.464 ; 38.328 ; 72.400 ; 100.099 ; 252.499 ; 861.390 
1924;45;Utah; 28.002 ; 43.157 ; 75.885 ; 111.345 ; 261.933 ; 681.254 
1924;46;Vermont; 21.400 ; 41.590 ; 79.279 ; 120.620 ; 308.167 ; 981.827 
1924;47;Virginia; 14.313 ; 30.934 ; 67.248 ; 93.797 ; 241.529 ; 748.623 
1924;48;Washington; 37.257 ; 50.592 ; 82.081 ; 109.063 ; 245.962 ; 791.311 
1924;49;West Virginia; 21.060 ; 40.698 ; 71.227 ; 103.364 ; 283.429 ; 979.206 
1924;50;Wisconsin; 25.211 ; 38.706 ; 76.087 ; 119.693 ; 324.200 ; 1.103.307 
1924;51;Wyoming; 38.448 ; 50.298 ; 76.335 ; 110.244 ; 234.656 ; 658.255 
1925;0;United States; 39.756 ; 53.149 ; 135.186 ; 223.726 ; 668.804 ; 2.655.956 
1925;1;Alabama; 13.367 ; 13.931 ; 59.827 ; 85.603 ; 226.000 ; 744.691 
1925;3;Arizona; 13.902 ; 27.223 ; 76.616 ; 105.696 ; 218.068 ; 910.128 
1925;4;Arkansas; 13.599 ; 14.006 ; 51.702 ; 73.463 ; 182.860 ; 599.291 
1925;5;California; 31.333 ; 57.331 ; 149.719 ; 238.082 ; 636.326 ; 2.022.109 
1925;6;Colorado; 14.126 ; 32.560 ; 83.498 ; 131.146 ; 373.682 ; 1.170.288 
1925;7;Connecticut; 25.909 ; 52.396 ; 153.861 ; 262.897 ; 800.098 ; 2.646.544 
1925;8;Delaware; 14.115 ; 33.830 ; 117.016 ; 222.224 ; 926.488 ; 3.330.620 
1925;9;District of Columbia; 44.345 ; 64.491 ; 190.874 ; 312.979 ; 863.922 ; 2.875.611 
1925;10;Florida; 47.397 ; 91.970 ; 324.481 ; 480.741 ; 1.046.103 ; 3.322.236 
1925;11;Georgia; 13.233 ; 13.946 ; 61.620 ; 85.422 ; 254.063 ; 779.863 
1925;13;Idaho; 14.151 ; 27.048 ; 65.730 ; 85.175 ; 152.069 ; 405.453 
1925;14;Illinois; 26.577 ; 54.326 ; 148.155 ; 239.902 ; 686.332 ; 2.674.526 
1925;15;Indiana; 14.007 ; 24.187 ; 68.560 ; 106.986 ; 299.470 ; 1.118.451 
1925;16;Iowa; 13.869 ; 14.164 ; 62.154 ; 90.563 ; 226.348 ; 770.044 
1925;17;Kansas; 13.643 ; 14.117 ; 62.724 ; 83.709 ; 215.158 ; 716.050 
1925;18;Kentucky; 13.570 ; 14.058 ; 65.696 ; 99.775 ; 272.848 ; 867.379 
1925;19;Louisiana; 13.922 ; 20.953 ; 81.859 ; 116.796 ; 307.891 ; 1.133.374 
1925;20;Maine; 14.007 ; 23.903 ; 83.003 ; 132.176 ; 386.401 ; 1.499.490 
1925;21;Maryland; 22.907 ; 52.011 ; 133.701 ; 226.069 ; 614.995 ; 2.645.421 
1925;22;Massachusetts; 26.799 ; 50.520 ; 150.026 ; 267.757 ; 796.806 ; 2.991.283 
1925;23;Michigan; 19.780 ; 41.911 ; 105.032 ; 178.496 ; 566.734 ; 2.395.063 
1925;24;Minnesota; 14.115 ; 30.009 ; 73.247 ; 113.978 ; 371.772 ; 1.300.519 
1925;25;Mississippi; 13.366 ; 13.891 ; 50.553 ; 68.124 ; 176.921 ; 552.036 
1925;26;Missouri; 14.092 ; 28.610 ; 90.487 ; 146.174 ; 429.285 ; 1.548.963 
1925;27;Montana; 14.044 ; 31.485 ; 68.346 ; 89.247 ; 204.181 ; 701.783 
1925;28;Nebraska; 14.025 ; 26.150 ; 74.688 ; 105.559 ; 246.029 ; 728.567 
1925;29;Nevada; 27.307 ; 46.399 ; 89.162 ; 113.213 ; 223.658 ; 1.084.804 
1925;30;New Hampshire; 14.154 ; 32.231 ; 91.420 ; 140.742 ; 387.618 ; 1.236.948 
1925;31;New Jersey; 19.779 ; 55.407 ; 157.410 ; 253.173 ; 690.194 ; 2.674.241 
1925;32;New Mexico; 13.180 ; 14.077 ; 59.325 ; 77.602 ; 147.726 ; 472.030 
1925;33;New York; 32.909 ; 60.267 ; 212.163 ; 368.018 ; 1.159.513 ; 5.413.857 
1925;34;North Carolina; 13.838 ; 14.116 ; 58.309 ; 81.291 ; 237.521 ; 816.907 
1925;35;North Dakota; 13.661 ; 14.154 ; 56.049 ; 68.255 ; 132.589 ; 371.615 
1925;36;Ohio; 14.407 ; 39.232 ; 102.283 ; 166.894 ; 475.615 ; 1.737.520 
1925;37;Oklahoma; 13.929 ; 14.166 ; 76.548 ; 119.720 ; 304.667 ; 1.106.334 
1925;38;Oregon; 14.167 ; 31.259 ; 87.522 ; 130.135 ; 312.326 ; 962.948 
1925;39;Pennsylvania; 18.229 ; 47.216 ; 124.038 ; 212.721 ; 647.053 ; 2.560.929 
1925;40;Rhode Island; 23.981 ; 49.805 ; 136.669 ; 237.831 ; 745.659 ; 3.202.275 
1925;41;South Carolina; 13.037 ; 13.800 ; 50.402 ; 61.732 ; 142.545 ; 412.743 
1925;42;South Dakota; 14.109 ; 25.579 ; 61.086 ; 73.921 ; 146.736 ; 346.400 
1925;43;Tennessee; 13.323 ; 13.989 ; 64.114 ; 96.597 ; 275.930 ; 845.655 
1925;44;Texas; 13.729 ; 20.144 ; 71.527 ; 106.185 ; 282.732 ; 1.047.199 
1925;45;Utah; 14.174 ; 34.366 ; 80.432 ; 119.753 ; 300.909 ; 879.382 
1925;46;Vermont; 14.044 ; 26.888 ; 85.236 ; 131.944 ; 354.996 ; 1.452.888 
1925;47;Virginia; 13.576 ; 14.107 ; 66.659 ; 96.401 ; 261.970 ; 878.459 
1925;48;Washington; 24.217 ; 41.840 ; 88.952 ; 120.156 ; 275.336 ; 861.232 
1925;49;West Virginia; 14.034 ; 24.882 ; 68.821 ; 103.246 ; 288.387 ; 990.863 
1925;50;Wisconsin; 18.834 ; 36.009 ; 84.857 ; 128.622 ; 342.537 ; 1.168.462 
1925;51;Wyoming; 20.323 ; 37.341 ; 80.830 ; 115.946 ; 234.677 ; 740.436 
1926;0;United States; 38.770 ; 51.212 ; 135.702 ; 219.269 ; 647.645 ; 2.625.250 
1926;1;Alabama; 13.392 ; 13.858 ; 59.739 ; 86.289 ; 227.881 ; 737.808 
1926;3;Arizona; 13.791 ; 26.583 ; 78.100 ; 108.070 ; 222.383 ; 840.388 
1926;4;Arkansas; 13.499 ; 13.872 ; 53.922 ; 71.931 ; 177.923 ; 613.765 
1926;5;California; 28.967 ; 54.267 ; 151.515 ; 239.688 ; 671.981 ; 2.494.526 
1926;6;Colorado; 14.002 ; 33.212 ; 90.848 ; 137.334 ; 355.672 ; 1.243.776 
1926;7;Connecticut; 26.485 ; 52.093 ; 157.122 ; 267.547 ; 817.443 ; 2.604.233 
1926;8;Delaware; 14.026 ; 39.900 ; 133.327 ; 250.113 ; 1.167.761 ; 7.074.773 
1926;9;District of Columbia; 40.980 ; 69.254 ; 189.014 ; 311.908 ; 816.000 ; 2.561.941 
1926;10;Florida; 15.959 ; 51.284 ; 148.350 ; 234.124 ; 597.945 ; 2.397.084 
1926;11;Georgia; 13.105 ; 13.807 ; 60.435 ; 89.024 ; 237.260 ; 751.886 
1926;13;Idaho; 14.017 ; 26.525 ; 67.490 ; 86.044 ; 150.008 ; 359.221 
1926;14;Illinois; 26.459 ; 51.878 ; 146.167 ; 234.943 ; 659.339 ; 2.432.304 
1926;15;Indiana; 13.918 ; 22.984 ; 72.040 ; 113.047 ; 305.793 ; 1.247.471 
1926;16;Iowa; 13.792 ; 14.032 ; 63.337 ; 93.423 ; 225.731 ; 761.028 
1926;17;Kansas; 13.641 ; 13.983 ; 69.529 ; 100.954 ; 244.744 ; 785.517 
1926;18;Kentucky; 13.338 ; 13.867 ; 67.569 ; 98.237 ; 268.853 ; 840.363 
1926;19;Louisiana; 13.736 ; 14.050 ; 80.310 ; 115.537 ; 291.574 ; 974.761 
1926;20;Maine; 13.982 ; 24.547 ; 90.769 ; 143.622 ; 404.308 ; 1.613.782 
1926;21;Maryland; 19.573 ; 53.791 ; 140.151 ; 223.977 ; 605.482 ; 2.447.792 
1926;22;Massachusetts; 26.722 ; 50.531 ; 153.912 ; 256.509 ; 751.207 ; 2.746.197 
1926;23;Michigan; 26.683 ; 39.873 ; 113.322 ; 184.113 ; 550.432 ; 2.443.340 
1926;24;Minnesota; 13.955 ; 26.075 ; 83.989 ; 132.352 ; 374.436 ; 1.347.643 
1926;25;Mississippi; 13.017 ; 13.676 ; 43.881 ; 61.841 ; 142.781 ; 421.011 
1926;26;Missouri; 13.928 ; 27.076 ; 91.196 ; 147.946 ; 424.999 ; 1.588.031 
1926;27;Montana; 13.767 ; 26.912 ; 70.299 ; 99.993 ; 212.080 ; 672.072 
1926;28;Nebraska; 13.848 ; 24.476 ; 72.639 ; 103.789 ; 231.849 ; 616.428 
1926;29;Nevada; 24.621 ; 39.322 ; 90.738 ; 119.486 ; 223.932 ; 1.285.183 
1926;30;New Hampshire; 14.001 ; 29.168 ; 91.377 ; 140.320 ; 366.587 ; 1.386.115 
1926;31;New Jersey; 26.383 ; 55.953 ; 157.188 ; 250.044 ; 687.985 ; 2.347.853 
1926;32;New Mexico; 13.071 ; 13.881 ; 62.248 ; 84.027 ; 165.578 ; 480.076 
1926;33;New York; 34.347 ; 62.773 ; 208.526 ; 353.841 ; 1.103.974 ; 5.074.383 
1926;34;North Carolina; 13.634 ; 13.949 ; 55.570 ; 80.113 ; 222.277 ; 814.414 
1926;35;North Dakota; 13.385 ; 13.929 ; 56.555 ; 73.834 ; 152.127 ; 360.515 
1926;36;Ohio; 17.117 ; 32.884 ; 102.958 ; 166.946 ; 477.234 ; 1.891.937 
1926;37;Oklahoma; 13.809 ; 14.016 ; 78.780 ; 121.602 ; 340.875 ; 1.262.278 
1926;38;Oregon; 14.041 ; 30.972 ; 87.911 ; 132.648 ; 309.060 ; 968.037 
1926;39;Pennsylvania; 22.891 ; 47.267 ; 127.083 ; 208.380 ; 632.769 ; 2.625.679 
1926;40;Rhode Island; 27.609 ; 47.103 ; 143.251 ; 236.961 ; 739.298 ; 2.868.156 
1926;41;South Carolina; 12.748 ; 13.582 ; 47.362 ; 62.328 ; 137.582 ; 408.438 
1926;42;South Dakota; 13.566 ; 14.002 ; 54.515 ; 67.893 ; 144.766 ; 398.607 
1926;43;Tennessee; 13.328 ; 13.891 ; 65.826 ; 98.467 ; 284.667 ; 915.443 
1926;44;Texas; 13.716 ; 18.536 ; 81.519 ; 116.578 ; 300.016 ; 1.097.387 
1926;45;Utah; 13.970 ; 27.166 ; 81.105 ; 119.989 ; 297.421 ; 1.008.707 
1926;46;Vermont; 13.849 ; 25.116 ; 85.817 ; 129.350 ; 311.015 ; 1.240.469 
1926;47;Virginia; 13.541 ; 13.986 ; 67.523 ; 100.307 ; 271.566 ; 984.910 
1926;48;Washington; 14.025 ; 39.514 ; 89.078 ; 120.211 ; 263.982 ; 857.132 
1926;49;West Virginia; 13.872 ; 21.871 ; 71.375 ; 107.503 ; 278.735 ; 1.046.295 
1926;50;Wisconsin; 14.625 ; 31.438 ; 87.518 ; 136.350 ; 366.243 ; 1.397.034 
1926;51;Wyoming; 16.825 ; 34.437 ; 82.878 ; 116.604 ; 263.892 ; 725.339 
1927;0;United States; 39.710 ; 52.820 ; 139.510 ; 227.120 ; 693.811 ; 3.024.968 
1927;1;Alabama; 13.567 ; 14.094 ; 58.814 ; 86.311 ; 231.593 ; 771.396 
1927;3;Arizona; 14.118 ; 27.514 ; 84.390 ; 117.211 ; 240.873 ; 1.049.945 
1927;4;Arkansas; 13.501 ; 14.034 ; 51.038 ; 68.970 ; 165.509 ; 630.452 
1927;5;California; 28.483 ; 54.217 ; 151.450 ; 240.536 ; 670.218 ; 2.401.863 
1927;6;Colorado; 14.215 ; 30.385 ; 94.302 ; 142.639 ; 374.169 ; 1.404.570 
1927;7;Connecticut; 26.274 ; 53.176 ; 169.281 ; 293.659 ; 894.954 ; 2.990.169 
1927;8;Delaware; 14.559 ; 39.787 ; 164.146 ; 329.740 ; 1.479.469 ; 12.073.660 
1927;9;District of Columbia; 42.163 ; 65.655 ; 188.356 ; 305.692 ; 854.482 ; 3.079.571 
1927;10;Florida; 14.300 ; 31.855 ; 94.257 ; 151.583 ; 446.477 ; 1.955.641 
1927;11;Georgia; 13.259 ; 14.018 ; 60.883 ; 89.714 ; 241.169 ; 885.502 
1927;13;Idaho; 14.246 ; 25.360 ; 69.068 ; 86.549 ; 165.954 ; 419.718 
1927;14;Illinois; 26.690 ; 53.126 ; 148.818 ; 239.971 ; 725.142 ; 3.077.077 
1927;15;Indiana; 14.148 ; 21.649 ; 72.337 ; 113.640 ; 308.186 ; 1.278.085 
1927;16;Iowa; 13.943 ; 14.267 ; 60.886 ; 81.714 ; 235.966 ; 760.446 
1927;17;Kansas; 13.941 ; 14.276 ; 68.515 ; 99.796 ; 244.315 ; 744.176 
1927;18;Kentucky; 13.606 ; 14.135 ; 64.569 ; 101.830 ; 289.089 ; 910.483 
1927;19;Louisiana; 13.884 ; 14.296 ; 78.859 ; 112.677 ; 276.634 ; 1.045.641 
1927;20;Maine; 14.200 ; 22.859 ; 92.236 ; 146.340 ; 427.932 ; 1.634.120 
1927;21;Maryland; 16.482 ; 52.093 ; 150.158 ; 242.659 ; 658.388 ; 2.463.401 
1927;22;Massachusetts; 26.158 ; 50.333 ; 168.678 ; 285.974 ; 861.216 ; 3.027.157 
1927;23;Michigan; 27.689 ; 43.918 ; 112.174 ; 184.151 ; 586.405 ; 2.799.962 
1927;24;Minnesota; 14.199 ; 25.265 ; 85.655 ; 135.683 ; 396.189 ; 1.438.678 
1927;25;Mississippi; 13.222 ; 13.917 ; 42.249 ; 62.039 ; 148.808 ; 458.548 
1927;26;Missouri; 14.157 ; 26.354 ; 92.381 ; 151.454 ; 433.555 ; 1.570.495 
1927;27;Montana; 14.209 ; 30.351 ; 77.898 ; 110.761 ; 243.634 ; 831.820 
1927;28;Nebraska; 14.055 ; 22.382 ; 75.267 ; 106.401 ; 244.629 ; 691.298 
1927;29;Nevada; 24.670 ; 42.454 ; 95.526 ; 127.283 ; 260.124 ; 1.304.312 
1927;30;New Hampshire; 14.281 ; 29.138 ; 97.301 ; 152.260 ; 415.459 ; 1.643.676 
1927;31;New Jersey; 28.200 ; 56.410 ; 159.883 ; 253.852 ; 715.632 ; 3.029.527 
1927;32;New Mexico; 13.402 ; 14.158 ; 67.073 ; 93.163 ; 194.192 ; 575.361 
